Symbol	Trade Type	Entry DateTime	Exit DateTime	Entry Price	Exit Price	Trade Quantity	Max Open Quantity	Max Closed Quantity	Profit/Loss (C)	Cumulative Profit/Loss (C)	Duration	High Price While Open	Low Price While Open	Exit Efficiency	Entry Efficiency	FlatToFlat Profit/Loss (C)	FlatToFlat Max Open Profit (C)	FlatToFlat Max Open Loss (C)	Max Open Profit (C)	Max Open Loss (C)	Note	Total Efficiency	Commission (C)	Open Position Quantity	Close Position Quantity
[Sim]F.US.GCEQ21	Short	2021-04-16  02:30:12.118 BP	2021-04-16  03:07:45.995 EP	1762.7	1764.8	2	2	2	-428.40	23263.80	00:37:33	1764.8	1761.9	-1.4%	100.0%	-428.40 F	160.00	-420.00	160.00	-420.00	IPS2+TM(all)	-73.9%	8.40	2	0
[Sim]F.US.GCEQ21	Long	2021-04-16  04:17:27.307 BP	2021-04-16  05:01:40.355	1766.9	1767.9	1	2	1	95.80	23359.60	00:44:13	1768.2	1765.2	88.6%	100.0%	95.80	130.00	-170.00	130.00	-170.00	IPS2+TM(all)	31.9%	4.20	2	1
[Sim]F.US.GCEQ21	Long	2021-04-16  04:17:27.307	2021-04-16  07:27:22.138 EP	1766.9	1776.8	1	2	2	985.80	24345.40	03:09:54	1779.7	1765.2	75.8%	100.0%	1081.60 F	1410.01	-339.99	1280.00	-170.00	IPS2+TM(all)	56.3%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-16  09:06:56.166 BP	2021-04-16  09:08:24.960	1779.3	1778.3	1	2	1	95.80	24441.20	00:01:28	1779.6	1778.2	89.9%	100.0%	95.80	110.00	-29.99	110.00	-29.99	IPS2+TM(all)	68.4%	4.20	2	1
[Sim]F.US.GCEQ21	Short	2021-04-16  09:06:56.166	2021-04-16  09:37:22.487 EP	1779.3	1775.7	1	2	2	355.80	24797.00	00:30:26	1779.6	1772.6	49.5%	100.0%	451.60 F	780.00	-59.99	670.01	-29.99	IPS2+TM(all)	42.4%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-16  09:59:28.275 BP	2021-04-16  10:00:39.296 EP	1772.6	1774.5	2	2	2	-388.40	24408.60	00:01:11	1774.5	1772.4	-2.0%	100.0%	-388.40 F	40.00	-380.00	40.00	-380.00	IPS2+TM(all)	-92.5%	8.40	2	0
[Sim]F.US.GCEQ21	Short	2021-04-16  15:46:57.822 BP	2021-04-16  16:15:01.012 EP	1776.0	1776.2	2	2	2	-48.40	24360.20	00:28:03	1776.8	1775.3	37.2%	100.0%	-48.40 F	140.00	-160.00	140.00	-160.00	IPS2+TM(all)	-16.1%	8.40	2	0
[Sim]F.US.GCEQ21	Short	2021-04-19  07:08:15.927 BP	2021-04-19  07:19:42.038	1786.1	1785.1	1	2	1	95.80	24456.00	00:11:26	1787.0	1785.1	97.8%	100.0%	95.80	100.01	-90.00	100.01	-90.00	IPS2+TM(all)	50.4%	4.20	2	1
[Sim]F.US.GCEQ21	Short	2021-04-19  07:08:15.927	2021-04-19  07:50:52.849 EP	1786.1	1781.8	1	2	2	425.80	24881.80	00:42:36	1787.0	1778.9	60.6%	100.0%	521.60 F	820.01	-179.99	720.00	-90.00	IPS2+TM(all)	42.6%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-19  09:03:47.021 BP	2021-04-19  09:04:33.595	1774.6	1773.6	1	2	1	95.80	24977.60	00:00:46	1774.9	1773.3	78.6%	100.0%	95.80	130.00	-30.00	130.00	-30.00	IPS2+TM(all)	59.9%	4.20	2	1
[Sim]F.US.GCEQ21	Short	2021-04-19  09:03:47.021	2021-04-19  09:24:25.142 EP	1774.6	1769.2	1	2	2	535.80	25513.40	00:20:38	1776.3	1766.6	65.1%	100.0%	631.60 F	930.00	-200.00	800.01	-170.00	IPS2+TM(all)	47.4%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-19  12:23:10.306 BP	2021-04-19  12:32:07.880	1770.9	1769.9	1	2	1	95.80	25609.20	00:08:57	1771.5	1769.9	97.4%	100.0%	95.80	100.00	-60.00	100.00	-60.00	IPS2+TM(all)	59.9%	4.20	2	1
[Sim]F.US.GCEQ21	Short	2021-04-19  12:23:10.306	2021-04-19  12:56:37.135 EP	1770.9	1772.0	1	2	2	-114.20	25495.00	00:33:26	1772.0	1768.9	11.9%	100.0%	-18.40 F	300.00	-170.00	200.00	-110.00	IPS2+TM(all)	-24.3%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-19  20:52:40.327 BP	2021-04-19  21:31:09.419 EP	1768.7	1770.8	2	2	2	-428.40	25066.60	00:38:29	1770.8	1767.7	-1.4%	100.0%	-428.40 F	199.99	-420.00	199.99	-420.00	IPS2+TM(all)	-69.1%	8.40	2	0
[Sim]F.US.GCEQ21	Long	2021-04-20  03:37:21.716 BP	2021-04-20  03:42:12.490	1773.1	1774.1	1	2	1	95.80	25162.40	00:04:50	1774.1	1772.7	97.0%	100.0%	95.80	100.00	-40.00	100.00	-40.00	IPS2+TM(all)	68.4%	4.20	2	1
